patent_id,related_doc_number,published_country,related_doc_type,related_doc_kind,related_doc_published_date,related_doc_sequence
6938373,6672009,US,continuation,parent-grant-document,,1
11252427,15707794,US,continuation,parent-doc,2017-09-18,6
10291432,14867775,US,continuation,parent-doc,2015-09-28,0
10151088,20170009439,US,related-publication,,2017-01-12,8
6965895,60309787,US,us-provisional-application,,2001-08-06,6
8380811,8010620,US,continuation,parent-grant-document,,1
10905456,15398996,US,continuation-in-part,child-doc,,4
7655759,20030088074,US,related-publication,,2003-05-08,3
D833692,29160758,US,division,parent-doc,2002-05-15,3
9734702,20160343243,US,related-publication,,2016-11-24,0
7236831,20040073270,US,related-publication,,2004-04-15,7
8183848,20110175586,US,related-publication,,2011-07-21,0
8103064,12575046,US,continuation,parent-doc,2009-10-07,0
6900347,6696597,US,continuation-in-part,parent-grant-document,,1
8269040,20080269166,US,related-publication,,2008-10-30,5
10500652,D692470,US,division,parent-grant-document,,12
10181957,62116856,US,us-provisional-application,,2015-02-16,3
10902580,20200334808,US,related-publication,,2020-10-22,1
6470771,20010037697,US,related-publication,,2001-11-08,0
10464947,14923105,US,continuation,parent-doc,2015-10-26,3
11167252,20190314775,US,related-publication,,2019-10-17,2
D797881,29489548,US,division,child-doc,,5
7973966,12015368,US,continuation,parent-doc,2008-01-16,0
8645292,20120254079,US,related-publication,,2012-10-04,3
10194434,61974837,US,us-provisional-application,,2014-04-03,0
6375928,08714960,,division,child-doc,,2
10504864,PCT/JP2008/067911,WO,division,parent-pct-document,2008-10-02,2
10222062,20170167727,US,related-publication,,2017-06-15,3
11422554,62275046,US,us-provisional-application,,2016-01-05,5
9329246,20140091792,US,related-publication,,2014-04-03,0
10970299,20210004381,US,related-publication,,2021-01-07,8
10621988,12603123,US,continuation,parent-doc,2009-10-21,9
8079021,09400733,US,continuation-in-part,child-doc,,4
9558371,60264382,US,us-provisional-application,,2001-01-26,12
9303306,20120219736,US,related-publication,,2012-08-30,3
11159745,16295125,US,continuation,parent-doc,2019-03-07,0
11304010,10560788,US,continuation,parent-grant-document,,1
10621263,16237572,US,continuation,child-doc,,2
7897165,11314659,US,continuation-in-part,parent-doc,2005-12-20,2
7425534,11019448,US,continuation,child-doc,,2
9884833,61706273,US,us-provisional-application,,2012-09-27,4
8557186,7803325,US,continuation,parent-grant-document,,1
8645576,11888077,US,continuation,parent-doc,2007-07-31,0
11291191,20190200579,US,related-publication,,2019-07-04,0
8212488,7141934,US,division,parent-grant-document,2006-11-28,4
7842158,7255771,US,continuation,parent-grant-document,,1
7980873,60833880,US,us-provisional-application,,2006-07-28,0
8445067,PCT/JP03/00308,WO,division,parent-pct-document,2003-01-16,2
10397701,9930452,US,continuation,parent-grant-document,2018-03-27,4
6998796,60404022,US,us-provisional-application,,2002-08-16,0
10136137,15254730,US,continuation,parent-doc,2016-09-01,0
10556969,15726943,US,continuation,child-doc,,2
6999317,20050036292,US,related-publication,,2005-02-17,0
8017761,PCT/US2004/016390,US,continuation-in-part,child-doc,,7
7732924,20080308942,US,related-publication,,2008-12-18,0
11093011,20210064105,US,related-publication,,2021-03-04,0
7227873,10205622,US,continuation,child-doc,,1
D587989,29286163,US,division,parent-doc,2007-04-26,0
10561012,61812610,US,us-provisional-application,,2013-04-16,3
8692184,13310790,US,continuation,parent-doc,2011-12-04,3
8881934,8556112,US,division,parent-grant-document,,1
10704876,14011202,US,continuation,parent-doc,2013-08-27,9
9628391,8897135,US,continuation,parent-grant-document,,1
6899230,20020104784,US,related-publication,,2002-08-08,1
8830443,20110235007,US,related-publication,,2011-09-29,10
11025556,14149541,US,continuation,child-doc,,13
9929088,20170301621,US,related-publication,,2017-10-19,3
10355698,20140293713,US,related-publication,,2014-10-02,11
11366760,20210286731,US,related-publication,,2021-09-16,0
7403323,20060066872,US,related-publication,,2006-03-30,3
9458242,61749548,US,us-provisional-application,,2013-01-07,7
9039685,13049028,US,continuation,child-doc,,2
9730803,20150164655,US,related-publication,,2015-06-18,5
11314939,20200117856,US,related-publication,,2020-04-16,0
6676925,PCT/US97/04403,WO,related-publication,parent-pct-document,1997-03-19,2
6525565,20020175704,US,related-publication,,2002-11-28,0
8054733,20100208569,US,related-publication,,2010-08-19,0
8673589,60384004,US,us-provisional-application,,2002-05-29,11
9348946,20130061182,US,related-publication,,2013-03-07,9
7336997,20060052831,US,related-publication,,2006-03-09,2
10768091,20200049615,US,related-publication,,2020-02-13,0
9050090,61026603,US,us-provisional-application,,2008-02-06,0
10281029,20180038477,US,related-publication,,2018-02-08,0
9982485,PCT/US2012/065416,WO,continuation,parent-pct-document,2012-11-16,2
11044875,20210051908,US,related-publication,,2021-02-25,0
8031337,12493606,US,division,child-doc,,2
10907266,PCT/CN2013/074527,WO,division,parent-pct-document,2013-04-22,2
8955840,20140061995,US,related-publication,,2014-03-06,0
9399649,61591102,US,us-provisional-application,,2012-01-26,0
9375475,PCT/US2010/051008,WO,division,parent-pct-document,2010-09-30,2
7607457,20070017590,US,related-publication,,2007-01-25,0
9561276,9339540,US,continuation,parent-grant-document,,1
11371461,62538498,US,us-provisional-application,,2017-07-28,0
6692751,07344237,,continuation-in-part,child-doc,,4
10816274,16850067,US,continuation,child-doc,,1
9737731,13087096,US,continuation-in-part,parent-doc,2011-04-14,4
10015302,20180084097,US,related-publication,,2018-03-22,0
9505239,20160152042,US,related-publication,,2016-06-02,0
10742739,62206467,US,us-provisional-application,,2015-08-18,0
10737503,20190092035,US,related-publication,,2019-03-28,0
6682543,6309399,US,continuation,parent-grant-document,,12
8540812,PCT/EP2005/004603,WO,division,parent-pct-document,2005-04-29,2
8995685,20110293113,US,related-publication,,2011-12-01,0
11175215,20200025671,US,related-publication,,2020-01-23,0
9497456,61596600,US,us-provisional-application,,2012-02-08,1
7101594,10222330,US,continuation,parent-doc,2002-08-15,0
6586035,09982650,,division,child-doc,,0
8432341,10698620,US,continuation-in-part,parent-doc,2003-11-01,5
6848605,20040065709,US,related-publication,,2004-04-08,0
10386063,20170146236,US,related-publication,,2017-05-25,3
6576419,08096338,US,continuation-in-part,parent-doc,1993-07-23,3
8034040,PCT/JP03/11090,US,continuation,parent-doc,2003-08-29,0
11423253,16534419,US,continuation,parent-doc,2019-08-07,0
9219192,20130308071,US,related-publication,,2013-11-21,0
10414311,61841315,US,us-provisional-application,,2013-06-29,14
7405658,20060238348,US,related-publication,,2006-10-26,12
7902976,20070075251,US,related-publication,,2007-04-05,0
7297805,60583881,US,us-provisional-application,,2004-06-29,0
D938202,29780928,US,continuation,child-doc,,1
10553611,9287379,US,division,parent-grant-document,2016-03-15,7
11444808,15280890,US,continuation,parent-doc,2016-09-29,0
10379268,9366875,US,continuation,parent-grant-document,,1
10977680,62421330,US,us-provisional-application,,2016-11-13,0
7672410,20070071150,US,related-publication,,2007-03-29,0
9012919,8377802,US,division,parent-grant-document,,1
6642458,10175200,,continuation,child-doc,,0
10644448,20190044282,US,related-publication,,2019-02-07,0
9145468,20150038666,US,related-publication,,2015-02-05,0
8609548,8440473,US,continuation-in-part,parent-grant-document,,1
11402902,62470872,US,us-provisional-application,,2017-03-14,28
RE38830,29082839,US,reissue,parent-doc,1998-01-28,0
11280510,20220049870,US,related-publication,,2022-02-17,0
8306363,11254430,US,continuation,parent-doc,2005-10-20,3
8106782,12240735,US,division,child-doc,,2
7680802,09841970,US,continuation,parent-doc,2001-04-24,3
8525944,8345175,US,division,parent-grant-document,,1
9405814,12650442,US,continuation,parent-doc,2009-12-30,0
10476115,20180351219,US,related-publication,,2018-12-06,0
8328627,7374485,US,continuation,parent-grant-document,,1
10540179,20140258694,US,related-publication,,2014-09-11,0
10398475,15878542,US,continuation-in-part,child-doc,,4
8788661,12380771,US,continuation-in-part,parent-doc,2009-03-02,9
6493858,20020162081,US,related-publication,,2002-10-31,1
7580125,20070145290,US,related-publication,,2007-06-28,0
8496730,61334786,US,us-provisional-application,,2010-05-14,0
10504532,20170154632,US,related-publication,,2017-06-01,2
9447282,14228776,US,continuation,child-doc,,1
7727281,11008783,US,continuation,parent-doc,2004-12-08,2
7166493,6744114,US,division,parent-grant-document,,1
8500319,20130128577,US,related-publication,,2013-05-23,0
6881679,20030124851,US,related-publication,,2003-07-03,0
8538685,6456234,US,division,parent-grant-document,2002-09-24,9
D627276,29304483,US,continuation-in-part,parent-doc,2008-03-03,0
11043482,20200294984,US,related-publication,,2020-09-17,6
11044702,20200146031,US,related-publication,,2020-05-07,1
10018776,20160062023,US,related-publication,,2016-03-03,0
10087478,13816153,US,division,parent-doc,,0
8902859,12439223,US,continuation,parent-doc,,0
8639347,8280520,US,continuation-in-part,parent-grant-document,,4
10992910,20190373225,US,related-publication,,2019-12-05,5
9194287,62123710,US,us-provisional-application,,2014-11-26,0
9701183,20150291014,US,related-publication,,2015-10-15,0
8693732,13499929,US,continuation,parent-doc,,0
11389656,20190126048,US,related-publication,,2019-05-02,3
8143625,11506857,US,continuation,parent-doc,2006-08-21,0
10852540,10180572,US,continuation,parent-grant-document,,1
6769831,20040096263,US,related-publication,,2004-05-20,0
9310030,12901405,US,continuation-in-part,child-doc,,2
10686788,15823429,US,continuation,child-doc,,2
7447514,20040198370,US,related-publication,,2004-10-07,0
11051960,20180263801,US,related-publication,,2018-09-20,4
8221760,60754889,US,us-provisional-application,,2005-12-29,6
9965382,20170286284,US,related-publication,,2017-10-05,0
10712581,14043655,US,continuation,parent-doc,2013-10-01,6
7408428,10699481,US,continuation-in-part,parent-doc,2003-10-30,7
9854756,20160081283,US,related-publication,,2016-03-24,1
8037422,12431993,US,continuation,child-doc,,2
8188945,20090283775,US,related-publication,,2009-11-19,3
8709814,11924001,US,continuation,child-doc,,5
9629965,9211253,US,continuation-in-part,parent-grant-document,2015-12-15,4
7637865,20060056828,US,related-publication,,2006-03-16,1
10882878,20190127408,US,related-publication,,2019-05-02,3
9983450,20170017130,US,related-publication,,2017-01-19,0
9282773,12975930,US,continuation,parent-doc,2010-12-22,0
10155791,15089014,US,continuation,parent-doc,2016-04-01,0
8499279,10951262,US,continuation,parent-doc,2004-09-27,0
7105116,10462278,US,division,child-doc,,2
8823023,11705828,US,continuation,parent-doc,2007-02-14,0
11129922,17017002,US,continuation,child-doc,,2
7143955,20060219803,US,related-publication,,2006-10-05,0
8975052,20140299789,US,related-publication,,2014-10-09,5
10000758,61766660,US,us-provisional-application,,2013-02-19,3
9763598,8945147,US,division,parent-grant-document,2015-02-03,4
11437910,20190393789,US,related-publication,,2019-12-26,9
7980259,12425611,US,division,child-doc,,5
7288058,20040152575,US,related-publication,,2004-08-05,0
9505261,20160009126,US,related-publication,,2016-01-14,6
9763968,14968041,US,continuation,child-doc,,7
7307862,20050086418,US,related-publication,,2005-04-21,0
9247820,13613969,US,continuation-in-part,child-doc,,2
10800339,20200114830,US,related-publication,,2020-04-16,0
7083264,20060066680,US,related-publication,,2006-03-30,11
7544700,20040077854,US,related-publication,,2004-04-22,0
11394492,62832481,US,us-provisional-application,,2019-04-11,1
9007177,20120319820,US,related-publication,,2012-12-20,0
10102762,15665961,US,continuation,child-doc,,2
11043570,16228872,US,continuation,child-doc,,5
8608651,10845389,US,continuation,parent-doc,2004-05-13,0
10551852,20190227572,US,related-publication,,2019-07-25,1
11193588,10731759,US,continuation-in-part,parent-grant-document,,1
7064385,20050062102,US,related-publication,,2005-03-24,0
6379835,09228839,US,division,parent-doc,1999-01-12,1
7918294,20090205882,US,related-publication,,2009-08-20,0
8950397,13490292,US,continuation,child-doc,,2
7421155,60604103,US,us-provisional-application,,2004-08-23,54
D542367,29256624,US,continuation,parent-doc,2006-03-21,0
9998526,20160021176,US,related-publication,,2016-01-21,7
9333585,11502803,US,continuation,parent-doc,2006-08-10,3
11068457,10795874,US,continuation,parent-grant-document,,1
9717259,61254784,US,us-provisional-application,,2009-10-26,2
6370840,5450707,US,continuation-in-part,parent-grant-document,,14
6839975,20030106228,US,related-publication,,2003-06-12,0
8509915,20120157808,US,related-publication,,2012-06-21,1
8988310,12537161,US,continuation,parent-doc,2009-08-06,5
10251165,61576358,US,us-provisional-application,,2011-12-16,0
9636305,61782395,US,us-provisional-application,,2013-03-14,0
10206611,13022610,US,continuation,child-doc,,17
8681763,20090196270,US,related-publication,,2009-08-06,0
9537919,14066122,US,continuation,child-doc,,2
7131258,11285023,US,continuation,child-doc,,2
7947712,60839568,US,us-provisional-application,,2006-08-23,0
8097268,7563454,US,continuation,parent-grant-document,,1
10131815,15202759,US,continuation,parent-doc,2016-07-06,0
10306619,9730210,US,continuation,parent-grant-document,,1
11065478,16923745,US,continuation,child-doc,,1
9831927,9017412,US,continuation,parent-grant-document,,1
8010091,20100315981,US,related-publication,,2010-12-16,6
8951572,11037025,US,division,parent-doc,2005-01-19,0
8121935,12938694,US,continuation,child-doc,,2
7143655,6883387,US,continuation,parent-grant-document,,1
10075181,15703840,US,continuation-in-part,child-doc,,1
11283472,15881076,US,continuation,parent-doc,2018-01-26,3
10273784,20160017693,US,related-publication,,2016-01-21,0
8404716,10411649,US,division,parent-doc,2003-04-11,6
7775333,20080128230,US,related-publication,,2008-06-05,2
11044670,61025415,US,us-provisional-application,,2008-02-01,13
11088168,10608004,US,division,parent-grant-document,,1
10323901,11747107,US,continuation,child-doc,,14
10820921,20190201049,US,related-publication,,2019-07-04,0
7918039,10810065,US,continuation,parent-doc,2004-03-26,0
8259243,20090284671,US,related-publication,,2009-11-19,0
10324918,15148063,US,continuation,child-doc,,1
9610306,20160199420,US,related-publication,,2016-07-14,2
10778492,15786270,US,continuation,parent-doc,2017-10-17,0
7772625,20080083938,US,related-publication,,2008-04-10,0
10699144,62577470,US,us-provisional-application,,2017-10-26,0
10289597,15685855,US,continuation,child-doc,,5
10932451,16725804,US,continuation,child-doc,,2
7881692,7272375,US,division,parent-grant-document,,1
9486229,13470069,US,continuation-in-part,child-doc,,1
10472465,PCT/JP2015/068029,US,continuation,parent-doc,2015-06-23,0
9868339,14660965,US,continuation,parent-doc,2015-03-18,0
10152711,13563534,US,continuation-in-part,parent-doc,2012-07-31,2
11110187,15831144,US,continuation,child-doc,,7
10555959,20160151401,US,related-publication,,2016-06-02,9
7503927,60483581,US,us-provisional-application,,2003-06-30,0
10006606,13407401,US,continuation-in-part,parent-doc,2012-02-28,6
