patent_id,wipo_field_sequence,wipo_field_id,wipo_sector_title,wipo_field_title
10110162,0,23.0,Chemistry,Chemical engineering
10890276,0,21.0,Chemistry,"Surface technology, coating"
9670996,0,31.0,Mechanical engineering,Mechanical elements
10706750,1,25.0,Mechanical engineering,Handling
4206840,0,25.0,Mechanical engineering,Handling
4319580,0,13.0,Instruments,Medical technology
9506909,1,16.0,Chemistry,Pharmaceuticals
5716126,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
9893672,2,32.0,Mechanical engineering,Transport
8178753,0,18.0,Chemistry,Food chemistry
8576480,0,9.0,Instruments,Optics
10501922,0,23.0,Chemistry,Chemical engineering
6685281,1,31.0,Mechanical engineering,Mechanical elements
10838228,2,3.0,Electrical engineering,Telecommunications
7569684,2,16.0,Chemistry,Pharmaceuticals
8964849,0,2.0,Electrical engineering,Audio-visual technology
4383312,0,3.0,Electrical engineering,Telecommunications
9804560,0,9.0,Instruments,Optics
4922478,0,2.0,Electrical engineering,Audio-visual technology
6024630,0,26.0,Mechanical engineering,Machine tools
10804621,1,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6010651,0,29.0,Mechanical engineering,Other special machines
5052901,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
8991408,1,23.0,Chemistry,Chemical engineering
5330383,0,29.0,Mechanical engineering,Other special machines
6898539,0,8.0,Electrical engineering,Semiconductors
8932593,0,16.0,Chemistry,Pharmaceuticals
8198295,1,14.0,Chemistry,Organic fine chemistry
9994485,1,19.0,Chemistry,Basic materials chemistry 
10732038,0,10.0,Instruments,Measurement
10552135,0,6.0,Electrical engineering,Computer technology
8620990,0,6.0,Electrical engineering,Computer technology
5049608,0,17.0,Chemistry,"Macromolecular chemistry, polymers"
9718001,0,23.0,Chemistry,Chemical engineering
9985357,0,3.0,Electrical engineering,Telecommunications
11307661,1,6.0,Electrical engineering,Computer technology
4347223,2,27.0,Mechanical engineering,"Engines, pumps, turbines"
7574189,0,5.0,Electrical engineering,Basic communication processes
9917502,2,32.0,Mechanical engineering,Transport
4858355,1,34.0,Other fields,Other consumer goods
7211693,0,14.0,Chemistry,Organic fine chemistry
6291699,2,23.0,Chemistry,Chemical engineering
11268645,0,31.0,Mechanical engineering,Mechanical elements
9823515,0,9.0,Instruments,Optics
9541599,1,10.0,Instruments,Measurement
10801894,0,10.0,Instruments,Measurement
4965433,1,26.0,Mechanical engineering,Machine tools
8191508,0,29.0,Mechanical engineering,Other special machines
7343838,0,29.0,Mechanical engineering,Other special machines
10844620,0,35.0,Other fields,Civil engineering
5090078,0,2.0,Electrical engineering,Audio-visual technology
8688432,0,6.0,Electrical engineering,Computer technology
5290779,0,14.0,Chemistry,Organic fine chemistry
5473569,1,6.0,Electrical engineering,Computer technology
8811380,1,4.0,Electrical engineering,Digital communication
8867285,0,6.0,Electrical engineering,Computer technology
5378465,0,14.0,Chemistry,Organic fine chemistry
9824792,2,17.0,Chemistry,"Macromolecular chemistry, polymers"
4410973,0,2.0,Electrical engineering,Audio-visual technology
7173113,0,16.0,Chemistry,Pharmaceuticals
9420798,0,19.0,Chemistry,Basic materials chemistry 
7945287,1,2.0,Electrical engineering,Audio-visual technology
5002047,1,17.0,Chemistry,"Macromolecular chemistry, polymers"
10279644,0,29.0,Mechanical engineering,Other special machines
10960670,2,28.0,Mechanical engineering,Textile and paper machines
6301205,0,2.0,Electrical engineering,Audio-visual technology
4906933,0,10.0,Instruments,Measurement
5108992,0,14.0,Chemistry,Organic fine chemistry
6907381,2,12.0,Instruments,Control
5442361,0,10.0,Instruments,Measurement
8503811,1,2.0,Electrical engineering,Audio-visual technology
11012104,0,3.0,Electrical engineering,Telecommunications
11111527,1,14.0,Chemistry,Organic fine chemistry
8683767,0,35.0,Other fields,Civil engineering
8557037,1,22.0,Chemistry,Micro-structural and nano-technology
10971174,0,6.0,Electrical engineering,Computer technology
9971463,0,6.0,Electrical engineering,Computer technology
8387618,1,34.0,Other fields,Other consumer goods
4881279,0,35.0,Other fields,Civil engineering
4201582,0,9.0,Instruments,Optics
4798273,0,12.0,Instruments,Control
5260079,1,29.0,Mechanical engineering,Other special machines
8635663,0,6.0,Electrical engineering,Computer technology
10248630,0,6.0,Electrical engineering,Computer technology
5913820,1,10.0,Instruments,Measurement
11434607,1,28.0,Mechanical engineering,Textile and paper machines
3952379,0,34.0,Other fields,Other consumer goods
5399821,1,29.0,Mechanical engineering,Other special machines
8101428,1,31.0,Mechanical engineering,Mechanical elements
7031870,2,6.0,Electrical engineering,Computer technology
8326959,0,32.0,Mechanical engineering,Transport
5896093,2,35.0,Other fields,Civil engineering
5423662,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
8478312,0,4.0,Electrical engineering,Digital communication
9949069,1,4.0,Electrical engineering,Digital communication
8368521,1,3.0,Electrical engineering,Telecommunications
4803257,0,17.0,Chemistry,"Macromolecular chemistry, polymers"
7059957,0,12.0,Instruments,Control
8734675,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
8647962,1,22.0,Chemistry,Micro-structural and nano-technology
10704518,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
7446803,3,12.0,Instruments,Control
6037910,0,3.0,Electrical engineering,Telecommunications
8228612,0,9.0,Instruments,Optics
10900899,2,22.0,Chemistry,Micro-structural and nano-technology
5124497,0,23.0,Chemistry,Chemical engineering
8974098,0,32.0,Mechanical engineering,Transport
6221403,0,16.0,Chemistry,Pharmaceuticals
6637775,1,25.0,Mechanical engineering,Handling
6077153,0,26.0,Mechanical engineering,Machine tools
7955284,0,13.0,Instruments,Medical technology
11452955,0,10.0,Instruments,Measurement
7961193,0,6.0,Electrical engineering,Computer technology
9164391,0,9.0,Instruments,Optics
4567808,0,34.0,Other fields,Other consumer goods
10644200,0,8.0,Electrical engineering,Semiconductors
4253053,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
8607617,0,12.0,Instruments,Control
10473394,0,25.0,Mechanical engineering,Handling
8972818,0,6.0,Electrical engineering,Computer technology
10320110,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10996043,0,10.0,Instruments,Measurement
7732194,0,15.0,Chemistry,Biotechnology
9275789,1,10.0,Instruments,Measurement
5136508,0,31.0,Mechanical engineering,Mechanical elements
7124933,0,6.0,Electrical engineering,Computer technology
4171196,0,29.0,Mechanical engineering,Other special machines
4361185,0,35.0,Other fields,Civil engineering
7152821,0,26.0,Mechanical engineering,Machine tools
11406561,0,13.0,Instruments,Medical technology
10691633,3,22.0,Chemistry,Micro-structural and nano-technology
10308560,0,8.0,Electrical engineering,Semiconductors
4502703,0,26.0,Mechanical engineering,Machine tools
9869124,1,31.0,Mechanical engineering,Mechanical elements
10274741,1,9.0,Instruments,Optics
7222295,0,6.0,Electrical engineering,Computer technology
4972865,1,25.0,Mechanical engineering,Handling
10743351,0,4.0,Electrical engineering,Digital communication
5294945,1,28.0,Mechanical engineering,Textile and paper machines
8149624,0,6.0,Electrical engineering,Computer technology
5502005,0,8.0,Electrical engineering,Semiconductors
9332786,0,34.0,Other fields,Other consumer goods
9578959,0,31.0,Mechanical engineering,Mechanical elements
9058115,0,2.0,Electrical engineering,Audio-visual technology
9336675,0,4.0,Electrical engineering,Digital communication
7478061,0,7.0,Electrical engineering,IT methods for management
7914856,0,21.0,Chemistry,"Surface technology, coating"
9562167,0,2.0,Electrical engineering,Audio-visual technology
8889818,1,19.0,Chemistry,Basic materials chemistry 
8535899,0,16.0,Chemistry,Pharmaceuticals
6574285,0,4.0,Electrical engineering,Digital communication
5389044,1,25.0,Mechanical engineering,Handling
5743405,2,34.0,Other fields,Other consumer goods
4997703,0,21.0,Chemistry,"Surface technology, coating"
7142701,2,29.0,Mechanical engineering,Other special machines
8543956,0,8.0,Electrical engineering,Semiconductors
11382353,0,34.0,Other fields,Other consumer goods
5885720,0,28.0,Mechanical engineering,Textile and paper machines
9649881,0,32.0,Mechanical engineering,Transport
9680427,0,5.0,Electrical engineering,Basic communication processes
8734190,1,32.0,Mechanical engineering,Transport
4954256,1,29.0,Mechanical engineering,Other special machines
11167836,1,32.0,Mechanical engineering,Transport
10846983,0,12.0,Instruments,Control
4197237,1,14.0,Chemistry,Organic fine chemistry
11031421,1,2.0,Electrical engineering,Audio-visual technology
6429533,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6541757,0,21.0,Chemistry,"Surface technology, coating"
8950279,1,31.0,Mechanical engineering,Mechanical elements
6502696,1,29.0,Mechanical engineering,Other special machines
5271146,0,2.0,Electrical engineering,Audio-visual technology
5952113,2,34.0,Other fields,Other consumer goods
9240941,0,4.0,Electrical engineering,Digital communication
9756208,0,3.0,Electrical engineering,Telecommunications
6629994,0,13.0,Instruments,Medical technology
9659656,1,8.0,Electrical engineering,Semiconductors
6993831,0,26.0,Mechanical engineering,Machine tools
6459967,0,10.0,Instruments,Measurement
10193608,0,4.0,Electrical engineering,Digital communication
11005153,0,3.0,Electrical engineering,Telecommunications
8068228,2,22.0,Chemistry,Micro-structural and nano-technology
11384262,1,19.0,Chemistry,Basic materials chemistry 
9057570,0,29.0,Mechanical engineering,Other special machines
4013738,0,14.0,Chemistry,Organic fine chemistry
6092242,0,13.0,Instruments,Medical technology
4130662,0,14.0,Chemistry,Organic fine chemistry
10891176,0,6.0,Electrical engineering,Computer technology
5825985,1,3.0,Electrical engineering,Telecommunications
10664646,0,4.0,Electrical engineering,Digital communication
5159866,1,31.0,Mechanical engineering,Mechanical elements
7754446,1,18.0,Chemistry,Food chemistry
5209074,0,30.0,Mechanical engineering,Thermal processes and apparatus
9298333,1,10.0,Instruments,Measurement
6254876,0,14.0,Chemistry,Organic fine chemistry
6206079,2,35.0,Other fields,Civil engineering
4506485,0,20.0,Chemistry,"Materials, metallurgy"
8451637,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10791469,0,4.0,Electrical engineering,Digital communication
9502500,1,22.0,Chemistry,Micro-structural and nano-technology
5444733,0,30.0,Mechanical engineering,Thermal processes and apparatus
5297373,1,35.0,Other fields,Civil engineering
8933400,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6936185,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
11262178,0,10.0,Instruments,Measurement
5683118,0,31.0,Mechanical engineering,Mechanical elements
8496205,0,32.0,Mechanical engineering,Transport
5539195,0,9.0,Instruments,Optics
9700648,2,13.0,Instruments,Medical technology
10214651,1,20.0,Chemistry,"Materials, metallurgy"
3971132,0,26.0,Mechanical engineering,Machine tools
4894335,1,29.0,Mechanical engineering,Other special machines
8467158,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10928229,1,31.0,Mechanical engineering,Mechanical elements
10572188,0,6.0,Electrical engineering,Computer technology
4540742,0,17.0,Chemistry,"Macromolecular chemistry, polymers"
10180436,1,6.0,Electrical engineering,Computer technology
6528341,1,8.0,Electrical engineering,Semiconductors
8969885,0,8.0,Electrical engineering,Semiconductors
5475115,0,14.0,Chemistry,Organic fine chemistry
7886748,0,13.0,Instruments,Medical technology
7740607,0,13.0,Instruments,Medical technology
7446666,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
5253241,0,2.0,Electrical engineering,Audio-visual technology
7205242,0,8.0,Electrical engineering,Semiconductors
7897075,0,28.0,Mechanical engineering,Textile and paper machines
6404213,0,10.0,Instruments,Measurement
6048885,0,14.0,Chemistry,Organic fine chemistry
7361430,0,22.0,Chemistry,Micro-structural and nano-technology
11306457,0,35.0,Other fields,Civil engineering
8183095,0,8.0,Electrical engineering,Semiconductors
7064454,1,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10029236,0,23.0,Chemistry,Chemical engineering
10228699,0,2.0,Electrical engineering,Audio-visual technology
4884536,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
9964519,1,11.0,Instruments,Analysis of biological materials
8932201,0,13.0,Instruments,Medical technology
7525822,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10148851,0,3.0,Electrical engineering,Telecommunications
6751064,0,2.0,Electrical engineering,Audio-visual technology
7008967,0,19.0,Chemistry,Basic materials chemistry 
10538954,1,29.0,Mechanical engineering,Other special machines
8778501,0,10.0,Instruments,Measurement
11151302,0,6.0,Electrical engineering,Computer technology
4738778,0,23.0,Chemistry,Chemical engineering
5128048,0,13.0,Instruments,Medical technology
5768099,1,2.0,Electrical engineering,Audio-visual technology
7920992,0,6.0,Electrical engineering,Computer technology
8563392,0,8.0,Electrical engineering,Semiconductors
7274858,1,4.0,Electrical engineering,Digital communication
8647889,0,11.0,Instruments,Analysis of biological materials
6679999,0,19.0,Chemistry,Basic materials chemistry 
8319225,0,8.0,Electrical engineering,Semiconductors
4108669,0,19.0,Chemistry,Basic materials chemistry 
7075207,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
9672541,1,7.0,Electrical engineering,IT methods for management
9101273,0,13.0,Instruments,Medical technology
6621441,0,5.0,Electrical engineering,Basic communication processes
6180066,2,20.0,Chemistry,"Materials, metallurgy"
7131723,0,28.0,Mechanical engineering,Textile and paper machines
4006070,2,20.0,Chemistry,"Materials, metallurgy"
10696550,2,34.0,Other fields,Other consumer goods
7558436,1,2.0,Electrical engineering,Audio-visual technology
6222625,0,10.0,Instruments,Measurement
6812670,2,32.0,Mechanical engineering,Transport
6898270,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
9260098,0,32.0,Mechanical engineering,Transport
4892050,0,28.0,Mechanical engineering,Textile and paper machines
5953227,0,12.0,Instruments,Control
4221130,1,11.0,Instruments,Analysis of biological materials
10641683,1,32.0,Mechanical engineering,Transport
8925965,0,32.0,Mechanical engineering,Transport
10425687,1,3.0,Electrical engineering,Telecommunications
6804006,0,10.0,Instruments,Measurement
8889195,0,16.0,Chemistry,Pharmaceuticals
6271333,0,17.0,Chemistry,"Macromolecular chemistry, polymers"
9076633,1,27.0,Mechanical engineering,"Engines, pumps, turbines"
4511146,0,33.0,Other fields,"Furniture, games"
4659420,0,28.0,Mechanical engineering,Textile and paper machines
4624317,0,35.0,Other fields,Civil engineering
7815184,0,25.0,Mechanical engineering,Handling
10953015,0,16.0,Chemistry,Pharmaceuticals
5126717,0,33.0,Other fields,"Furniture, games"
7992815,0,23.0,Chemistry,Chemical engineering
