patent_id,raw_examiner_name_first,raw_examiner_name_last,examiner_role,art_group
4520493,Marc E.,Bookbinder,primary,
5148563,Michael F.,Trettel,primary,
5527405,Anthony R.,Chi,assistant,
6669476,Kevin,Shaver,primary,3732.0
6613082,Suzette J.,Jackson,assistant,3738.0
7862877,Cheryl,Juska,primary,1798.0
10114104,Stephen M D,Agosta,primary,2414.0
6910337,Richard L.,Leung,assistant,3744.0
4076003,Ira S.,Lazarus,assistant,
D904083,Kelley A,Donnelly,primary,2913.0
5813993,John P.                       ,Lacyk,primary,
D956037,Llorelys,Martinez,primary,2925.0
4921619,John F.,Terapane,primary,
5830493,Thurman K.                    ,Page,primary,
8893478,Audrey K,Bradley,primary,3748.0
4163681,Leland A.,Sebastian,primary,
7981682,Rebecca,Fritchman,assistant,1777.0
4261582,Robert I.,Smith,primary,
9003274,Quoc A,Tran,primary,2177.0
9060860,Jonathan W,Miles,primary,3731.0
5149731,Paul R.,Michl,primary,
8953490,Dang,Ton,primary,2475.0
9846733,Kris,Mackes,primary,2153.0
6951541,Francis J.,Jaworski,primary,3737.0
8723773,Dennis,Joseph,primary,2621.0
8360348,Mark,Rosenbaum,primary,3725.0
5173196,Robert A.,Dawson,primary,
4990839,Paul,Ip,assistant,
4060781,Marvin,Nussbaum,assistant,
7296284,Joseph G,Ustaris,assistant,2623.0
6333699,Albert K.,Wong,assistant,
5870232,Ricky,Mack,assistant,
6642194,Charles,Boyer,primary,1751.0
4945756,Joseph W.,Roskos,assistant,
4593262,Harold,Broome,primary,
4971793,Lester L.,Lee,primary,
8562448,Gregory,Binda,primary,3679.0
11125363,Matthew,Troutman,primary,3679.0
6188586,Peter S.,Wong,primary,
8776656,Sean,Michalski,primary,3724.0
10777661,Samuel A,Gebremariam,primary,2811.0
4033796,W. G.,Saba,assistant,
5042906,John D.,Lee,primary,
8618495,Constantine,Hannaher,primary,2884.0
8471164,Vanessa,Girardi,primary,2833.0
7504500,Kamal A,Saeed,primary,1626.0
9999723,Brandy S,Lee,primary,3763.0
10411627,Pedro J,Cuevas,primary,2831.0
D855272,Robert M.,Spear,primary,2918.0
D779438,Daniel,Bui,primary,2912.0
10503869,Thuy,Dao,primary,2192.0
6230795,Ira S.,Lazarus,primary,
7760410,Stephone B,Allen,primary,2872.0
5769951,Felisa                        ,Garrett,primary,
3961687,Marvin,Siskind,assistant,
10220906,Adam D,Rogers,primary,3656.0
8539924,Noah,Kamen,primary,3783.0
8146254,Sean,Michalski,primary,3724.0
5045299,Stuart L.,Hendrickson,assistant,
10554479,William C,Trapanese,primary,2171.0
11307750,Ariel,Mercado,primary,2176.0
D537926,Robert A.,Delehanty,primary,2914.0
5967960,Anthony,Ojini,assistant,
5409581,John,Niebling,primary,
7380662,Mickey,Yu,primary,3728.0
4027601,Paul R.,Gilliam,primary,
9055380,Ahmad F,Matar,primary,2652.0
4614053,Charles T.,Jordan,primary,
6723746,Sreeni,Padmanabhan,primary,1617.0
10733592,Mohammad Z,Shaikh,primary,3694.0
4784044,Thomas E.,Denion,assistant,
10774306,Sarvamangala,Devi,primary,1645.0
D959563,Katherine,Glennon,primary,2921.0
8658735,Liam,Heincer,primary,1767.0
D735728,Deanna L,Pratt,primary,2911.0
6735736,Joseph D.,Torres,assistant,2133.0
D830084,Maria J,Edwards,assistant,2924.0
9762277,Nguyen,Vo,primary,2649.0
4302213,Jacqueline V.,Howard,primary,
4737080,A. Michael,Chambers,primary,
6707969,Juan D.,"Valentin, II",assistant,2877.0
9830386,Hung T,Vy,primary,2163.0
8099136,Kamran,Afshar,primary,2617.0
8968606,Mark,Kopec,primary,1761.0
9451692,Alejandro,Valencia,primary,2853.0
10725750,Matthew J,Brophy,primary,2191.0
6044408,Alvin E.,Oberley,primary,
9763089,Ronald,Baum,assistant,2439.0
9900427,Nathan,Taylor,primary,2643.0
D585305,Shanda C,Hill,assistant,2912.0
6183078,Juanita,Stephens,assistant,
9156410,Brian D,Nash,primary,3782.0
7764268,Jennifer T,Nguyen,assistant,2629.0
8238047,Loha,Ben,primary,2872.0
6445911,Jean A,Gelin,assistant,2681.0
9019854,Ian N,Moore,primary,2469.0
D801585,Randall,Gholson,primary,2918.0
4252079,John P.,McIntosh,primary,
8897879,Michael,Carey,assistant,3766.0
4485354,Eugene R.,Laroche,primary,
D359170,Louis S.,Zarfas,primary,
10229715,Bharatkumar S,Shah,primary,2677.0
6534479,Gary,Kunz,primary,1647.0
6290814,Peter,Chin,primary,
8546463,Tae H,Yoon,primary,1762.0
6445042,Jerome,"Jackson, Jr.",primary,2814.0
6569884,Brenda,Coleman,primary,1624.0
8973717,Thomas J,Williams,primary,3657.0
4168827,Robert C.,Watson,primary,
9604779,James,Keenan,primary,3652.0
5110468,Peter,Hruskoci,primary,
8335253,Chikaodili E,Anyikire,assistant,2487.0
7456066,Cheung,Lee,assistant,2812.0
5012369,Alfonso,Garcia,assistant,
9306134,Colleen E,Snow,assistant,2899.0
4798836,Kriellion,Morgan,primary,
9028741,Joseph S,Del Sole,primary,1743.0
7479490,Frank I,Choi,assistant,1616.0
5022136,S. Thomas,Hughes,assistant,
10315683,Drew J,Brown,primary,3616.0
6093638,Timothy,Meeks,primary,
8646490,James,Hook,primary,3754.0
8454543,Michael A.,Brown,primary,3772.0
4374438,Marc E.,Bookbinder,primary,
10885899,Qi,Han,primary,2659.0
4135588,Richard E.,Favreau,assistant,
9785041,Justin,Sanders,assistant,2422.0
D689005,Stacia,Cadmus,primary,2913.0
D456778,Joel,Sincavage,primary,2911.0
6610245,Christopher A.,Fiorilla,primary,1732.0
5140428,Jennifer L.,Hazard,assistant,
D907753,Ania,Aman,primary,2914.0
8906091,Christopher,Beccia,primary,3775.0
D545699,Antoine D.,Davis,primary,2915.0
8059684,Man,Phan,primary,2475.0
5802186,Forester W.                   ,Isen,primary,
4645036,Steven E.,Warner,assistant,
D637005,Lavone D,Tabor,assistant,2911.0
8338220,Daniel,Luke,assistant,2813.0
6509216,George,Fourson,primary,2823.0
4833092,Sidney,Marantz,primary,
11084965,Camie S,Thompson,primary,1786.0
6147280,David T.,Fox,primary,
4812803,E. A.,Goldberg,primary,
6748598,Victor R.,Kostak,primary,2614.0
10667087,Lester G,Kincaid,primary,2646.0
5572111,Stuart N.,Hecker,primary,
6257445,Kevin,Shaver,primary,
7857234,Chen-Wen,Jiang,primary,3784.0
8230225,Taghi,Arani,primary,2438.0
6151802,M. D.,Patterson,primary,
5176216,William P.,Neuder,primary,
5732204,Cliff N.                      ,Vo,assistant,
8148919,David Hung,Vu,primary,2821.0
10568126,Jael M,Ulysse,primary,2477.0
11008700,Eisa B,Elhilo,primary,1761.0
6610005,Rosiland S.,Kearney,primary,3739.0
7196178,Everett,White,assistant,1623.0
6679816,John,Mulcahy,primary,3739.0
8473602,Saad A,Waqas,assistant,2468.0
D427272,Mitchell,Siegel,primary,
11234466,Andrew Wayne,Sutton,assistant,3732.0
9774818,Thai,Tran,primary,2484.0
4377024,Francis S.,Husar,primary,
6594452,Sophia S.,Chen,primary,2852.0
D513173,John,Windmuller,assistant,2914.0
D325864,Philip,Hyder,assistant,
11295315,Harry S,Hong,primary,2652.0
7322340,Johnny H.,Hoang,assistant,3747.0
7161837,Gene N.,Auduong,primary,2827.0
5515398,Don,Vo,assistant,
4356679,Horace M.,Culver,primary,
8045976,Kamran,Afshar,primary,2617.0
8472729,Ali,Bayat,primary,2666.0
7104962,Patricia,Mallari,assistant,3735.0
4221410,John J.,Love,primary,
6766243,Johnny H.,Hoang,assistant,3747.0
7586313,Timothy J,Dole,primary,2831.0
7766932,Todd E,Manahan,primary,3734.0
4760550,Gary V.,Harkcom,primary,
9414608,Richard,"Price, Jr.",primary,3643.0
6760200,Julie Anne,Watko,primary,2652.0
4675472,Jeffrey A.,Gaffin,assistant,
5804234,Herbert J.                    ,Lilling,primary,
5423820,Tamara L.,Graysay,primary,
8079614,Tashiana,Adams,assistant,3611.0
9116746,Mengyao,Zhe,primary,2195.0
8415731,César,López,assistant,2814.0
5353259,Tan,Dinh,assistant,
D351631,R.,Barkai,assistant,
11451053,M. N.,Von Buhr,primary,2117.0
10802264,Tat C,Chio,primary,2486.0
7115299,Bret,Chen,primary,1762.0
10979108,Emmanuel,Bayard,primary,2633.0
8126274,Daniel,Mariam,primary,2624.0
5936989,Rodney,Bovernick,primary,
8224673,Virpi,Kanervo,assistant,3691.0
D736840,Patricia,Palasik,primary,2918.0
10925983,David E,Smith,primary,2881.0
9491121,Jay,Vogel,assistant,2478.0
7735492,Tarla R,Patel,assistant,3772.0
8669629,Whitney T,Moore,primary,2826.0
9918710,Tatiana,Nobrega,primary,3776.0
10556132,Sanjay,Cattungal,primary,3793.0
8614490,Earl,Taylor,assistant,2818.0
7957174,Viet Q,Nguyen,primary,2827.0
10540210,Diem K,Cao,primary,2196.0
5266589,Frederick E.,Waddell,primary,
10556232,Dennis,White,primary,1798.0
8620194,Billy J,Lactaoen,primary,2852.0
11302488,Arun,Ramaswamy,primary,2848.0
5192996,Jeffrey S.,Murrell,assistant,
4328321,Maurice J.,Welsh,primary,
7272611,Jeffrey,Gaffin,primary,2165.0
8015112,Cristina Owen,Sherr,assistant,3685.0
6087694,Carl,"Whitehead, Jr.",primary,
6516693,Clark F.,Dexter,primary,3724.0
6384082,Alton,Pryor,primary,1616.0
10776745,Rupangini,Singh,primary,3628.0
9085826,Shamim,Ahmed,primary,1713.0
11118944,Kevin K,Pyo,primary,2878.0
9135560,Daniel,Pellett,assistant,2122.0
6614572,Tim,Thompson,assistant,2873.0
4486396,Wayne A.,Langel,assistant,
6757593,Ronnie,Mancho,assistant,3661.0
6274809,Angel R.,Estrada,assistant,
10982559,Ninh H.,Nguyen,primary,3745.0
4667136,Bentsu,Ro,assistant,
9493367,Joseph,Drodge,primary,1778.0
6700023,David W.,Wu,primary,1713.0
D766605,Mimosa,De,primary,2913.0
10110181,Khahn V,Nguyen,primary,2842.0
10337302,Yong-Suk,Ro,primary,3676.0
8535049,Tim,Heitbrink,primary,1744.0
10163301,Ross,Williams,assistant,3714.0
6975255,Lam T.,Mai,assistant,2819.0
6777790,Alonzo,Chambliss,primary,2827.0
10956449,Paul,Kim,assistant,2169.0
8930902,Andrew M,Lyons,assistant,2191.0
9464448,Brian,Mattei,primary,3633.0
7197273,Anthony H,Nguyen,primary,2854.0
6861805,Nimeshkumar D.,Patel,primary,2879.0
6088417,Charles T.,Jordan,primary,
8755854,Kevin,Butler,assistant,2852.0
8976531,Jerry,Wu,primary,2835.0
4163109,Jane S.,Myers,primary,
7426466,Donald R.,Hudspeth,primary,2626.0
8087840,Huyen,Le,primary,3751.0
7139212,Vu A.,Le,primary,2824.0
10665187,Peter D,McLoone,primary,2692.0
4281757,Douglas D.,Watts,assistant,
11227906,Anthony,Ho,primary,2817.0
7411262,Zandra,Smith,primary,2822.0
11206523,Jean A,Gelin,primary,2643.0
5403228,Robert A.,Rose,primary,
4885642,Robert L.,Richardson,primary,
6979352,Pedro,Philogene,primary,3732.0
4087322,S. A.,Cangialosi,assistant,
10574602,James E,Springer,primary,2454.0
5181615,Jimmy G.,Foster,primary,
9318282,Edwin A.,Leon,primary,2833.0
4845552,Victor R.,Kostak,assistant,
9934526,Latasha D,Ramphal,assistant,3625.0
11063359,Daniel,Munoz,primary,2896.0
10935384,Wae L,Louie,assistant,3661.0
9541149,Thomas J,Williams,primary,3657.0
7469194,Bryan,Bui,primary,2863.0
9755696,Freshteh N,Aghdam,primary,2632.0
6968976,Michael,Mar,primary,3754.0
D799542,Nicole,Shiflet,assistant,2919.0
4961535,Andres,Kashnikow,primary,
7139265,Kevin C.,Harper,primary,2616.0
6073180,Mehmet B.,Geckil,primary,
5173506,Mary C.,Lee,primary,
9687379,Ophelia A,Hawthorne,primary,3772.0
6102196,Christopher P.,Ellis,primary,
5895367,Denise,Pothier,assistant,
4505504,Richard E.,Moore,primary,
9110653,Li B,Zhen,primary,2197.0
10918637,Deepak R,Rao,primary,1624.0
10741457,Thor S,Campbell,primary,3761.0
5127428,Gerald A.,Michalsky,primary,
6153554,Tom,Dunn,primary,
6183165,Gary S.,Hartmann,assistant,
10536383,Xavier Szewai,Wong,primary,2415.0
6405984,A. Joseph,Wujciak,assistant,3632.0
7705381,Tan N,Tran,primary,2826.0
11353337,David B,Frederiksen,assistant,2867.0
10817592,Jason,Chiang,primary,2431.0
D737572,Holly,Baynham,primary,2915.0
4544138,Robert L.,McDowell,assistant,
9080649,Dirk,Wright,primary,3659.0
6844205,Sylvia R.,MacArthur,assistant,1763.0
10918810,Tu B,Hoang,primary,3761.0
5795432,Paul M.                       ,Rivard,assistant,
9530296,Ojiako,Nwugo,primary,2685.0
7375981,Tuan,Dinh,primary,2841.0
6893401,Navin,Natnithithadha,assistant,3736.0
7718276,D. Lawrence,Tarazano,primary,1794.0
4681677,David,Sadowski,primary,
7373183,Michael,Thier,assistant,2617.0
5676143,Jennifer                      ,Bahr,primary,
5971115,Douglas C.,Butler,primary,
5689975,Ronald C.                     ,Capossela,primary,
4803732,Danita R.,Byrd,assistant,
D545648,Philip S.,Hyder,primary,2915.0
9596584,Amancio,Gonzalez,primary,2642.0
9689393,Brian P,Wolcott,assistant,3745.0
8323667,Padma,Baskar,primary,1645.0
4957458,Joseph F.,"Peters, Jr.",primary,
11381288,Rahel,Guarino,primary,2631.0
8614411,Francis M,"Legasse, Jr.",primary,2878.0
D819454,Abraham,Bahta,primary,2913.0
5952009,Douglas W.,Robinson,primary,
4722304,William A.,"Cuchlinski, Jr.",primary,
8316381,Syed,Roni,assistant,2194.0
5562566,Charles A.,Marmor,primary,
10957237,Fred,Tzeng,primary,2625.0
6340836,David,Nelms,primary,2818.0
D862700,Anhdao,Doan,primary,2914.0
6257861,Robert,Davis,primary,
4807235,James W.,Davie,primary,
5756704,Gary L.                       ,Kunz,primary,
6142581,Peter M.,Poon,primary,
9984410,Reva R,Danzig,assistant,3687.0
6465501,Joseph K.,McKane,primary,1626.0
9392762,Stuart F,Baum,primary,1663.0
7263708,Nathan,Danielsen,assistant,2627.0
5967610,Rodney B.,White,assistant,
7810350,Alexis K,Cox,assistant,3744.0
D336425,Bernard,Ansher,primary,
5837719,Mukund J.                     ,Shah,primary,
5840363,Benjamin                      ,Utech,primary,
4896918,Peter R.,Brown,primary,
6883556,John J.,Calvert,primary,3765.0
10370682,Maryam,Monshipouri,primary,1656.0
D608651,Stella M,Reid,primary,2912.0
6236994,Diane D.,Mizrahi,assistant,
9699116,Emmanuel,Maglo,assistant,2414.0
7252551,Tulsidas C.,Patel,primary,2839.0
8069570,Boyer D,Ashley,primary,3724.0
7273409,Robert A.,Rose,primary,3723.0
PP18077,Kent,Bell,primary,1661.0
10082158,Michael,Leslie,primary,3745.0
5053425,Frederick E.,Waddell,primary,
8225065,Hiep,Nguyen,primary,2188.0
6750185,Ellen M,McAvoy,primary,1764.0
10624263,Faris S,Almatrahi,primary,3667.0
9747434,Aravind,Moorthy,primary,2492.0
6752991,Laurie A.,Scheiner,primary,1648.0
6484276,Joshua,Lohn,assistant,2184.0
11253080,Michael,Safavi,primary,3631.0
11429612,Hua J,Song,primary,2133.0
9703692,Thuy,Dao,primary,2192.0
7303503,William C.,Joyce,primary,3682.0
4265608,J. Howard,"Flint, Jr.",primary,
5004857,E. D.,Irzinski,assistant,
7166816,Mark,Paschall,primary,3742.0
7334745,James S.,Hogan,assistant,3752.0
8617385,Walter D,Griffin,primary,1774.0
10892591,Thomas J.,Hiltunen,primary,2849.0
8488589,Jaime,Holliday,assistant,2641.0
8397429,Lisa,Tsang,assistant,3643.0
5572012,John R.,Lee,assistant,
10643959,Carl J,Arbes,primary,3729.0
D639449,Kathleen M,Sims,assistant,2914.0
5434241,Shelley A.,Dodson,assistant,
7465147,Ninh H,Nguyen,primary,3745.0
10849574,Helene,Bor,assistant,3793.0
9842609,Sabrina,Diaz,assistant,2652.0
7362300,Richard,Hjerpe,primary,2629.0
4224096,Michael G.,Wityshyn,primary,
D338780,Louis S.,Zarfas,primary,
6971849,Dwayne,White,assistant,3745.0
10319770,Twyler L,Haskins,primary,2663.0
4977663,Joseph M.,Gorski,primary,
7884947,Gregory J,Toatley,primary,2877.0
9838320,Hassan,Kizou,primary,2472.0
7742546,Linda,Wong,assistant,2611.0
5576896,Georgia Y.,Epps,primary,
8658623,Janet L,Andres,primary,1625.0
9598872,Steven A.,Reynolds,primary,3788.0
4511733,Michael L.,Shippen,primary,
9918189,Prince A,Mensah,assistant,2474.0
5074793,V.,Millin,primary,
10855260,Khareem E,Almo,assistant,2849.0
8839233,Phillip H,Nguyen,primary,2191.0
3981652,Charlie T.,Moon,primary,
5570703,Richard J.,Apley,primary,
7041401,Jonathan,Crepeau,primary,1746.0
11143744,Michael W,Justice,assistant,3648.0
7328479,Dung Van,Nguyen,primary,3723.0
7102603,Richard,Hjerpe,primary,2629.0
4747806,Daniel P.,Stodola,primary,
9100126,Jai,Lee,assistant,2636.0
5225329,Esther L.,Kepplinger,primary,
7785852,Nancy,Vogel,primary,1636.0
9925555,Karl,Kurple,primary,1717.0
9079443,Laura C,Powers,assistant,1785.0
D635859,Elizabeth J,Oswecki,assistant,2912.0
5517522,Stephen,Chin,primary,
6615056,William,Trost,primary,2683.0
9419042,Seung C,Sohn,primary,2878.0
5932943,Tran N,Nguyen,assistant,
7614498,Chun,Cheung,assistant,3728.0
11292260,Anh T,Vo,primary,2853.0
8095158,Nick,Corsaro,primary,2617.0
9694760,Magda,Cruz,assistant,2882.0
3952762,Robert J.,Miller,assistant,
8313133,Joseph,Pape,primary,3612.0
8213881,Wen,Huang,primary,2618.0
9751251,Joseph S,Del Sole,primary,1743.0
10875172,Alvin C,Chin-Shue,primary,3634.0
5317666,Akm E.,Ullah,primary,
8677226,Thien D,Nguyen,assistant,2117.0
11177245,Victor A,Mandala,primary,2899.0
4495013,Robert,Dawson,primary,
7239435,James,Phan,primary,2872.0
4896728,Joseph F.,"Peters, Jr.",primary,
D275358,Winifred E.,Herrmann,primary,
4300357,Lloyd L.,King,primary,
9623386,Tony G,Soohoo,primary,1774.0
D569546,Jennifer,Rivard,primary,2911.0
5053322,Charles L.,"Bowers, Jr.",primary,
6072565,Stephen C.,Buczinski,primary,
10837826,Fani P,Boosalis,assistant,2884.0
7090074,J. Gregory,Pickett,assistant,3728.0
5309181,Huan,Tran,assistant,
RE33180,John H.,Wolff,primary,
8848802,Ayaz,Sheikh,primary,2476.0
6687801,Mehdi,Namazi,assistant,2186.0
8697954,David T,Fox,primary,1638.0
6449053,Douglas,Tran,assistant,2624.0
10987153,Brooke,Labranche,assistant,3771.0
11319903,Charles J,Brauch,assistant,3747.0
7098870,Jean,Lesperance,assistant,2629.0
4465326,Thomas R.,Hannon,assistant,
10750916,Joseph J,Hail,primary,3723.0
9920904,Eric T,Eide,assistant,2875.0
10374214,Ladan,Mohaddes,primary,1722.0
10897120,Dmitriy,Yemelyanov,assistant,2891.0
8246739,Paul,Marcantoni,primary,1731.0
4357712,Marc E.,Bookbinder,primary,
3994598,Wm. H.,Punter,assistant,
4882546,Eugene R.,LaRoche,primary,
10957013,Avinash,Yentrapati,primary,2662.0
4049401,Frank A.,"Spear, Jr.",primary,
9785255,Vijay,Shankar,primary,2697.0
4255558,Ronald H.,Smith,primary,
5646309,Mary C.,Cebulak,assistant,
D497809,Carol,Rademaker,primary,2912.0
5595985,Gollamudi S.,Kishore,primary,
D777105,Shawn T,Gingrich,assistant,2921.0
7482393,Sanza L,McClendon,primary,1796.0
6337392,Deborah J. R.,Clark,primary,1632.0
10812122,Tan H,Trinh,primary,2648.0
PP16937,June,Hwu,assistant,1661.0
4822990,Philip H.,Leung,primary,
5025512,Casey,Jacyna,assistant,
8942417,Stephen R,Koziol,primary,2665.0
11173790,Jason C,Smith,primary,3617.0
8925814,Daniel,St Cyr,primary,2876.0
5381789,Edgar S.,Burr,primary,
6412825,Aaron,Dunwoody,assistant,3629.0
6737898,Hiep,Nguyen,assistant,2816.0
6374153,William,Grant,primary,2121.0
7900407,Richard E,"Chilcot, Jr.",primary,3635.0
5654007,William E.,"Benston, Jr.",assistant,
4637273,Albert J.,Makay,primary,
9028273,Xuong Chung,Trans,primary,2833.0
6720072,H. Thi,Le,primary,1773.0
6702721,Nicholas D.,Lucchesi,primary,3764.0
5479578,George B.,Davis,primary,
4777687,Edward L.,Roberts,primary,
6422285,Lee,Wilson,assistant,3723.0
D339069,Lucy,Lieberman,assistant,
10245327,Li N,Komatsu,assistant,1658.0
5598597,David,Scherbel,primary,
10588522,Deborah L,Malamud,primary,3792.0
D825361,George D.,Kirschbaum,primary,2913.0
5897503,Francis J.,Jaworski,primary,
10351917,David T,Fox,primary,1663.0
9156531,Anthony,Stashick,primary,3788.0
6807491,Marjorie,Moran,primary,1631.0
5658322,William E.,Kamm,primary,
5871913,George C.,Elliott,primary,
4960550,James,Derrington,primary,
5309707,Louis J.,Casaregola,primary,
7604608,Christopher D,Koharski,assistant,3763.0
D944259,Ian F,Whitmore,primary,2923.0
10938901,Allen S,Lin,assistant,2153.0
10019093,Tom,Sheng,primary,2628.0
8846363,Tekchand,Saidha,primary,1652.0
D278097,George P.,Word,primary,
6845909,Steven S.,Paik,assistant,2876.0
8111686,Ian N,Moore,primary,2466.0
4753103,Daniel C.,Crane,primary,
5928334,Joseph E.,Palys,primary,
6045379,Renee S.,Luebke,primary,
6096165,Francis J.,Lorin,primary,
6726890,Tom,Dunn,primary,1725.0
4490517,John,Kight,primary,
10477099,Cynthia,Segura,primary,2698.0
8497518,Yosef,Gebreyesus,assistant,2811.0
8235055,Max,Hindenburg,primary,3736.0
11158576,Ida M,Soward,primary,2822.0
10286289,James M,Dolak,primary,3618.0
10880685,Abderrahmen,Chouat,assistant,2451.0
4539699,Gene Z.,Rubinson,primary,
4093471,Winston A.,Douglas,primary,
8815500,Susan McCormick,Ewoldt,primary,1661.0
D610772,Cynthia E,Ramirez,primary,2911.0
7638793,Bilkis,Jahan,assistant,2814.0
9677887,Alan D,Hutchinson,assistant,3665.0
7847495,Walter,Benson,primary,2837.0
11090436,Theodore J,Stigell,primary,3783.0
5486677,Geoffrey S.,Evans,primary,
9637999,Robert E,Fuller,primary,3676.0
D372875,Antoine Duval,Davis,primary,
8187564,Richard M,Rump,assistant,1736.0
4281759,Douglas D.,Watts,assistant,
7779400,Anna,Deng,primary,2191.0
9784041,Michael E,Butler,assistant,3653.0
9962908,Daniel,McNally,primary,1746.0
4842875,Steven,Weinstein,primary,
6302719,Gary,Paumen,primary,
11050291,Robert L,Deberadinis,primary,2836.0
7939051,Paul A,Wartalowicz,assistant,1735.0
10493231,Adam,Marcetich,primary,3781.0
6320713,Alan T.,Faber,primary,
7556377,Scott J,Sugarman,primary,2873.0
5107228,Robert J.,Pascal,primary,
D594668,Mimosa,De,primary,2913.0
4008369,Richard,Murray,primary,
7227569,Gims,Philippe,primary,2621.0
6035877,Carl D.,Friedman,primary,
5990986,Tai V.,Duong,assistant,
8152526,Cris L,Rodriguez,primary,3732.0
D426481,Antoine Duval,Davis,primary,
9732354,Medina A,Ibrahim,primary,1662.0
9337549,Robert,Karacsony,primary,2845.0
10305550,Rina C,Pancholi,primary,2477.0
5041045,Sam,Rimell,assistant,
6803734,David,Martin,primary,2837.0
D404757,Caron D.,Veynar,primary,
10730718,Brian D,Nash,primary,3734.0
5456615,Daniel W.,Howell,primary,
5920354,Victor R.,Kostak,primary,
4394343,James H.,Derrington,primary,
10590764,Joseph W,Drodge,primary,1778.0
10466025,Joshua E,Freeman,primary,3641.0
