paper_id,FoS_list,research_area
2032321851,"179454799,144024400,33276779,145420912,169087156,2992617557,2780910867,88610354,19417346,2992887103,162446236",Sociology:0.41_Psychology:0.22_Medicine:0.14_Mathematics:0.11_Engineering:0.03_History:0.03_Geography:0.03_Computer science:0.02
2032324273,"192562407,203101518,2779015724,8010536,504270822,146088050,207114421,106773901,159122135,77557913",Chemistry:0.47_Materials science:0.29_Physics:0.08_Engineering:0.08_Geology:0.05_Biology:0.03
2032326961,"2993522905,2908774630,3018134483,3020067899,2778220009,2910767843,29456083,3017794272,71924100",Medicine:0.64_Biology:0.36
2032328125,"190269828,31511573,54956558,2776026197,2777403171,96137627,200687136,185592680,98446981,120665830",Physics:0.46_Engineering:0.23_Materials science:0.17_Chemistry:0.11_Computer science:0.03_Biology:0.01
2032335791,"162118730,165661538,103189561,162324750,175444787,187736073,36248471",Economics:0.5_Biology:0.2_Business:0.1_Physics:0.05_Chemistry:0.04_Computer science:0.03_Engineering:0.03_History:0.03_Geography:0.03
2032340484,"2775859210,42219234,71924100",Medicine:0.83_Biology:0.17
2032342822,"2265751,2779546866,107180903,178790620,185592680,2778787222",Chemistry:0.58_Physics:0.15_Materials science:0.11_Engineering:0.07_Mathematics:0.06_Biology:0.04
2032343191,"208067445,141255357,74650414,121332964,28826006,199874217,97937538,194330524,60455284,10288518,46290250",Mathematics:0.63_Physics:0.29_Chemistry:0.09
2032365885,"137052696,40937832,57879066,65590680,97355855,24872484,44154836,2779379648,32568104,115235246,97937538,185592680",Physics:0.23_Chemistry:0.19_Materials science:0.18_Psychology:0.17_Engineering:0.08_Mathematics:0.08_Computer science:0.04_Geology:0.02
2032367573,"11171543,118552586,2777496998,71924100",Psychology:0.38_Medicine:0.38_Biology:0.17_Geology:0.08
2032375045,"54355233,53910766,122735190,168007829,104317684,86803240,37463918,149737253,190789776,153911025,49105822",Biology:0.78_Chemistry:0.14_Medicine:0.08
2032375793,"2777045440,197336794,2780931953,542903549,2778931785,55493867,185592680,2777807558,112705442,147483822",Biology:0.43_Medicine:0.34_Chemistry:0.23
2032377983,"172862783,38652104,14982408,41008148,29983905,62913178,121822524,182590292,40071531,115051666",Computer science:0.76_Engineering:0.1_Political science:0.07_Mathematics:0.03_Geology:0.03_Geography:0.03
2032387072,"179603306,33923547,161999928,50128577,203311528,182310444,93779851,134306372,158622935",Mathematics:0.75_Engineering:0.11_Physics:0.07_Political science:0.04_Computer science:0.03
2032391272,"2780942859,57992300,116073593,2776952824,185592680,2776201271,55493867,120770815,2779264948,178790620",Chemistry:0.57_Biology:0.3_Medicine:0.13
2032396263,"126322002,2777377203,2776383484,39133596,78085059,3018349756,555293320,3018028166,164705383,71924100,2778797674",Medicine:0.65_Biology:0.34_Engineering:0.02
2032409602,"86803240,126322002,2778754761,134018914,2778690821,203014093,2777292125,68324877,2776914184,2777411675,164027704,2908795334",Biology:0.51_Medicine:0.48_Chemistry:0.02
2032414472,"129047720,118518473,526734887,58941895,191935318,2778852317,523966790,549605437,516717267,162324750",Biology:0.32_Geography:0.18_Economics:0.13_History:0.13_Medicine:0.09_Political science:0.07_Environmental science:0.05_Chemistry:0.03
2032422752,"92835128,3019529874,187320778,3020779425,2909083434,73555534,2993157625,124101348,186767784,17212007",Computer science:0.49_Engineering:0.15_Physics:0.14_Mathematics:0.12_Geology:0.06_Political science:0.04
2032422934,"5072461,68271606,2908647359,121332964,44870925,98444146,2778623024,1276947,99465377,125857072,12287442",Physics:0.89_Engineering:0.05_Computer science:0.05_Chemistry:0.01
2032429972,"115704247,119924469,148898269,26456737,146088050,2776550042,32909587,19067145,2776873873,185592680",Chemistry:0.58_Materials science:0.15_Biology:0.12_Physics:0.09_Engineering:0.04_Medicine:0.02
2032434193,"2775910329,2778162587,143998085,2778292576,71924100,2776694085,2780352672,126322002,3019864225,2779134260,2776283816",Medicine:0.64_Biology:0.36
2032440531,"2777272437,31499863,3020368824,2777811704,146088050,69118441,171250308,13965031,55493867,547475151,111337013,185592680",Chemistry:0.41_Biology:0.23_Physics:0.18_Materials science:0.11_Engineering:0.07
2032441253,"2780668416,134018914,2776731943,126322002,84693403,2779134260,555293320,71924100,2778587478,3020313323",Medicine:0.6_Biology:0.4
2032447425,"2778592698,91354502,128758860,101000010,172427765,86803240,54286561,192392207,137660486,18903297,150436541",Biology:0.72_Geography:0.11_Environmental science:0.09_Physics:0.04_Art:0.04
2032448214,"41008148,21959979,49774154,2775973758,120912362,56739046",Computer science:0.83_Psychology:0.07_Sociology:0.03_Mathematics:0.03_Medicine:0.03
2032454744,"167672396,2779727006,203014093,79484868,71924100,555293320,3017598661,129374314",Medicine:0.5_Biology:0.45_Chemistry:0.05
2032468693,"2776217527,534262118,3020610669,2779134260,16005928,2910887706,2778329239,3020298605,71924100",Medicine:0.69_Biology:0.31
2032491945,"49781872,126255220,41008148,167928553,191462741,3017753917,172051844,3018263672,11413529,159694833,45374587",Mathematics:0.56_Computer science:0.37_Economics:0.04_Engineering:0.03
2032503983,"2779881121,3019108454,3018253809,2993375971,192562407,2780026642,187530423,137637335,2780357685,43617362",Chemistry:0.3_Materials science:0.23_Medicine:0.15_Biology:0.15_Mathematics:0.1_Engineering:0.07
2032513461,"46875033,87670640,66475981,158074658,33923547,9376300,4071166,118615104,120561534,114614502,134306372,54014305",Mathematics:1.0
2032519154,"86180272,194232370,201905106,6138904,45747243,121332964,24326235,21651689,2780113332,57747864,120665830",Physics:0.41_Engineering:0.32_Materials science:0.15_Chemistry:0.06_Computer science:0.06
2032519474,"126322002,134018914,47042493,86803240,29456083,67082663",Biology:0.48_Medicine:0.45_Chemistry:0.07
2032533675,"118552586,73484699,29595303,2781455916,15744967",Psychology:0.4_Sociology:0.3_Medicine:0.19_Biology:0.11
2032538683,"547646559,190248442,204787440,2994195298,51083055,159110408,3018176237,160735492,2991842025,71924100",Medicine:0.6_Psychology:0.14_Biology:0.11_Sociology:0.08_Economics:0.04_Political science:0.03
2032540725,"95190672,90924648,2779777945,2775955815,535046627,2778292576,126322002,71924100,168563851,2776283816,2779609443",Medicine:0.68_Biology:0.32
2032543591,"115704247,198091228,512968161,58364064,2778739064,206802598,171679685,185592680,537181965,2910025058",Chemistry:0.51_Physics:0.17_Medicine:0.1_Materials science:0.1_Engineering:0.07_Biology:0.06
2032545841,"203014093,2994587330,2992053201,2779438470,2777658100,71924100,31760486,142724271,2780580887,3018028166,3019523017",Medicine:0.64_Biology:0.36
2032548365,"95457728,52119013,124952713",History:0.5_Art:0.5
2032550933,"136948725,142724271,71924100",Medicine:1.0
2032558091,"86803240,55493867,19165224",Biology:0.5_Sociology:0.33_Chemistry:0.17
2032563351,"118487528,2778257484,2779829184,172206292,71924100,2779113765,2776148792,141071460,2777104736,103796816,2781242345",Medicine:0.59_Biology:0.32_Physics:0.09
2032572672,"2992230635,12554922,15755913,125501631,154280991,95444343,86803240,41625074,55493867,3018878458,177586851",Biology:0.58_Chemistry:0.23_Medicine:0.07_Engineering:0.07_Political science:0.03_Computer science:0.01_Mathematics:0.01
2032590733,"41008148,140745168,2522767166,186625053,107645828,85407183,115925183,3018028166,124101348,2992819136,23123220,3018822202",Computer science:0.81_Mathematics:0.06_Medicine:0.05_Biology:0.05_Engineering:0.04
2032594602,"176150650,2776499502,26733877,121332964,206755178,120665830,111657199,74064498,175099573,49040817,134146338",Physics:0.49_Engineering:0.38_Materials science:0.09_Computer science:0.05
2032602054,"121332964,153294291,120806208,49204034",Geology:0.44_Physics:0.38_Geography:0.12_Biology:0.06
2032603464,"197914299,46687263,126398093,77805123,180747234,511192102,2778780117,2908535672,2778869765,21963081,15744967",Psychology:0.58_Medicine:0.11_Philosophy:0.1_Engineering:0.06_Biology:0.04_Political science:0.03_Art:0.02_Computer science:0.02_Sociology:0.02_Mathematics:0.02
2032607644,"52672216,77805123,2780522230,169900460,100980136,137230775,180747234,26760741,175779824,15744967,48575856",Psychology:0.5_Biology:0.21_Philosophy:0.13_Computer science:0.08_Medicine:0.04_Mathematics:0.03_Chemistry:0.01_Sociology:0.01
2032627402,"134018914,144174609,2779306644,2778764654,170493617,145103041,86803240,126322002,2780352109,555293320,2776828364",Biology:0.52_Medicine:0.45_Chemistry:0.02
2032632814,"139907963,33923547,105795698",Mathematics:1.0
2032634455,"189482833,17757408,86803240,54355233,91779695,50724178,54985914,187882448,167625842,89604277,153911025",Biology:0.81_Chemistry:0.17_Medicine:0.02
2032634541,"192552737,43617362,63179538,185592680,44228677,2909403167,2777339698,166940927,3019891514,184651966",Chemistry:0.53_Materials science:0.22_Engineering:0.13_Biology:0.07_Medicine:0.05
2032641521,"61721801,2779004622,167570900,83365034,127313418,151730666,17409809,190890723,2777555828,35306142,111612153",Geology:0.65_Biology:0.3_Physics:0.02_Engineering:0.01_Materials science:0.01_Chemistry:0.01
2032643662,"128458982,176379880,81299745,2777048131,41008148,536315585,44154836,112833530,2780365114,56685638",Engineering:0.43_Physics:0.16_Computer science:0.15_Materials science:0.08_Biology:0.07_Mathematics:0.05_Medicine:0.03_Political science:0.03
2032648285,"2780471494,2780301381,21880701,2994021821,141123601,155386361,127413603",Engineering:0.52_Biology:0.14_Physics:0.12_Chemistry:0.1_Mathematics:0.08_Materials science:0.05
2032653315,"87519884,2991878485,2983562049,187590223,3020038048,121332964,9417928,2775921608,120665830,3019019017",Physics:0.45_Mathematics:0.19_Engineering:0.15_Computer science:0.12_Materials science:0.08
2032670711,"86803240,2777525088,2780250286,181440489,2780844648,2780218433,59822182,2910929272,2777945561,145244307,18903297",Biology:0.83_Chemistry:0.11_Physics:0.04_Geology:0.02
2032686235,"29595303,52119013,144024400,520712124,110739175,19165224",Sociology:0.5_Art:0.24_History:0.21_Geography:0.06
2032695521,"2522767166,50644808,11012388,31972630,71760877,19351080,2779439359,3018076341,2780582031,154945302,15744967,48262172",Computer science:0.49_Psychology:0.13_Economics:0.1_Engineering:0.07_Sociology:0.06_Business:0.05_Mathematics:0.04_Physics:0.03_Philosophy:0.02_Art:0.02
2032709413,"2778706570,147176958,184356942,2779096232,127413603",Engineering:0.5_Physics:0.2_Economics:0.1_Political science:0.1_Geology:0.1
2032714025,"148651041,127934551,30713254,2777806098,64672749,192562407,107406667,206991015,520434653,120665830,49040817",Physics:0.58_Materials science:0.25_Engineering:0.15_Mathematics:0.02
2032716951,"126322002,134018914,71924100,555293320",Medicine:0.75_Biology:0.25
2032719664,"28212737,105702510,2775914622,2908947237,86803240,2776249982,2779559920,67236022,2909434138",Biology:0.5_Chemistry:0.17_Medicine:0.17_Geology:0.14_Physics:0.03
2032721404,"119857082,120567893,2780522230,513874922,41008148,46686674,154945302,2780276568,124101348,12267149,23123220,2776145971,44263959",Computer science:0.85_Philosophy:0.06_Physics:0.04_Psychology:0.02_Sociology:0.02_Mathematics:0.02
2032723771,"3019534903,2987362361,141071460,2910364088,3020475014,2776829320,71924100,54932901,136229726,520434653",Medicine:0.32_Physics:0.3_Engineering:0.12_Biology:0.1_Materials science:0.1_Chemistry:0.03_Political science:0.03
2032725561,"121332964,107180903,8244735,80892491,65211518,62520636,181830111,124017977,183517385,115047598",Physics:0.62_Mathematics:0.18_Engineering:0.05_History:0.05_Geography:0.05_Materials science:0.05
2032784772,"127313418,2775974874,199289684,150999391,67236022,112764850,2775988407,17409809,26687426,59235061,173347748",Geology:0.69_Biology:0.13_Physics:0.06_Chemistry:0.05_Engineering:0.04_Materials science:0.04
2032800335,"75473681,109474758,178790620,2779167645,65024703,190667039,185592680",Chemistry:0.87_Engineering:0.11_Biology:0.02
2032810373,"55493867,86803240,108249834,2776090121,2778865702,67662055,2777313579,203014093,37386791,153968139,147483822",Biology:0.57_Medicine:0.31_Chemistry:0.11_Physics:0.0
2032813265,"15744967,17235551,2777410049,77805123,19417346",Psychology:0.72_Sociology:0.15_Philosophy:0.13
2032816292,"181819025,546029482,75669611,2780547777,2780722187,115704247,145148216,153428861,184779094,114221277,185592680",Chemistry:0.4_Physics:0.39_Materials science:0.22
2032839843,"41008148,19417346",Computer science:0.5_Psychology:0.25_Sociology:0.25
2032852295,"103716073,55493867,8010536,139287275,204389451,158622935,59593255,173523689,133386390,2910840899,185592680",Chemistry:0.44_Physics:0.26_Biology:0.15_Materials science:0.09_Mathematics:0.03_Engineering:0.03_Medicine:0.01
2032868804,"42219234,2776268601,2776035437,2779603958,2911122974,141071460,2781267111,110586980,84393581,2777264004,71924100",Medicine:0.65_Biology:0.35
2032871143,"3018705488,60044698,196715460,126989708,168056786,185592680,43617362",Chemistry:0.4_Materials science:0.26_Engineering:0.15_Geology:0.11_Biology:0.07
2032886732,"512399662,72563966,99454951,138816342,2908647359,2777780933,2781069245,141071460,2780656516,2776247216,2781137159,71924100",Medicine:0.64_Biology:0.18_Political science:0.05_Psychology:0.05_Economics:0.02_History:0.02_Geography:0.02_Sociology:0.02
2032888104,"512399662,71924100",Medicine:1.0
2032888401,"159110408,71924100",Medicine:1.0
2032890285,"175601593,26873012,155355069,121332964,115624301,46141821,16889073,54553102,128765274,73585123,137637335",Physics:0.62_Chemistry:0.32_Materials science:0.06
2032899303,"72804095,2992928370,78519656,54089160,34560132,141353440,530198007,119599485,148367217,127413603,165801399",Engineering:0.71_Physics:0.26_Materials science:0.02
2032919795,"119924469,121332964,181819025,26873012,191544260,19067145,184779094,2777052490",Physics:0.49_Chemistry:0.14_Materials science:0.11_Mathematics:0.07_Engineering:0.07_Computer science:0.05_Economics:0.05_Biology:0.03
2032920245,"16005928,134018914,2778333328,555293320,126322002,71924100",Medicine:0.75_Biology:0.25
2034492815,"185592680,3020798682,178790620",Chemistry:0.73_Biology:0.2_Medicine:0.07
2034495692,"104267543,56318395,24326235,56529433,81288441,192562407,24890656,142358356,120665830,2983080652,35173682",Physics:0.38_Engineering:0.22_Materials science:0.16_Computer science:0.13_Mathematics:0.05_Medicine:0.03_Art:0.03
2034496552,"2909863541,70410870,548259974,15744967",Medicine:0.5_Psychology:0.38_Biology:0.12
2034498283,"142362112,166957645",Art:0.5_History:0.25_Geography:0.25
2034503851,"89423630,111684460,189446657,59822182,171279029,155138218,55493867,2776084176,100817775,86803240,2776841590,2780238584",Biology:0.62_Chemistry:0.24_Medicine:0.14
2034504231,"27206212,138885662,24667770",Philosophy:1.0
2034505391,"3019207227,3020439559,2776748549,19417346,2985585859,169536714,144024400,2777336010,120912362,2779011557",Sociology:0.31_Psychology:0.23_Political science:0.17_Economics:0.1_Medicine:0.08_Art:0.06_Mathematics:0.05
2034506022,"16005928,2776635150,2779134260,2987828669,134018914,2909807323,142724271,126322002,71924100,3017605801,2780886150,555293320,2777058396",Medicine:0.71_Biology:0.29
2034520915,"141071460,2909297007,71924100,42219234",Medicine:1.0
2034522111,"75183268,207821765,82706917,2779765048,149324446,36819163,115260700,121332964,44870925,13966519,3079626,74650414",Physics:0.53_Medicine:0.21_Biology:0.21_Mathematics:0.03_Engineering:0.03
2034533335,"107993555,144024400,52119013,2776608531,520712124",Sociology:0.4_Art:0.22_Computer science:0.2_History:0.18
2034535621,"2776914184,2780942790,3017933565,141071460,16005928,142724271,518705261,2778081122,2779121184,71924100,2776330896",Medicine:0.7_Biology:0.3
2034559642,"153209595,31467283,71924100,35605836,139275648,106208931,2908647359,186413461,135763542,54355233,42219234",Biology:0.61_Medicine:0.23_Chemistry:0.16
2034574581,"2910691503,197321923,86803240,59822182,44671064,2776687438,30481170,180754005,104317684,2778543611,54355233",Biology:0.86_Chemistry:0.13_Medicine:0.02
2034574623,"134018914,2778881409,2780323712,2776453732,71924100,555293320,2779284873,126322002,197934379,2777180221,544821477",Medicine:0.59_Biology:0.41
